ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0001101	response to acid chemical	129/3300	282/11533	4.74483045046591e-10	8.79087678004502e-08	7.37832486316469e-08	AT5G59320/AT1G02930/AT1G09340/AT2G37170/AT3G45140/AT2G05620/AT1G52340/AT2G35930/AT5G06530/AT5G25620/AT3G16857/AT1G15360/AT5G14420/AT1G27730/AT4G36020/AT1G78080/AT4G24020/AT4G00430/AT2G37040/AT1G05850/AT3G23920/AT5G46050/AT3G24500/AT4G08500/AT1G62280/AT4G31390/AT5G40010/AT3G12490/AT1G54160/AT1G15690/AT1G45249/AT4G08920/AT2G30580/AT1G30100/AT4G02280/AT2G46680/AT2G37770/AT1G05200/AT1G61660/AT5G06760/AT5G24030/AT1G77120/AT3G16640/AT3G55270/AT5G58070/AT3G18490/AT4G27410/AT3G51480/AT3G50980/AT2G41430/AT1G62660/AT3G56400/AT1G69270/AT1G20440/AT2G33590/AT1G79600/AT1G56600/AT3G46620/AT1G32080/AT4G32551/AT1G02730/AT4G30960/AT2G17260/AT5G24090/AT5G44650/AT5G63980/AT5G65730/AT4G33950/AT1G47128/AT1G56280/AT5G50720/AT1G16060/AT1G15520/AT2G47800/AT3G05500/AT1G02820/AT2G47180/AT3G08850/AT2G41870/AT4G39730/AT3G23250/AT5G26340/AT1G58440/AT1G78380/AT2G21490/AT1G11755/AT2G25180/AT1G22810/AT3G20660/AT3G12630/AT3G49210/AT1G27320/AT3G29320/AT2G01830/AT1G13740/AT3G02130/AT5G67030/AT5G66880/AT3G63520/AT5G13030/AT1G68090/AT1G52890/AT1G64670/AT4G20260/AT2G17820/AT2G22125/AT4G37790/AT3G10550/AT5G65020/AT1G32640/AT2G33860/AT5G13750/AT3G50310/AT5G67300/AT4G39090/AT4G34220/AT5G01820/AT2G41010/AT1G02205/AT1G05260/AT1G10370/AT5G40390/AT4G39950/AT4G28300/AT2G42620/AT1G18390/AT3G61050/AT1G01470/AT1G70670	129	869:cold	BP
GO:0019748	secondary metabolic process	96/3300	195/11533	7.22704835349348e-10	1.22739371203498e-07	1.0301713661778e-07	AT1G02930/AT2G40890/AT5G05340/AT4G12910/AT3G03190/AT3G09270/AT1G04770/AT2G44130/AT1G52340/AT5G51990/AT5G44640/AT5G52020/AT2G37040/AT1G05850/AT4G30210/AT1G33540/AT4G39230/AT1G61820/AT1G61810/AT4G31940/AT1G33800/AT4G31500/AT2G02390/AT5G64120/AT5G05980/AT2G47730/AT4G02520/AT3G19450/AT3G12900/AT5G54680/AT1G07890/AT2G38080/AT5G48930/AT4G39330/AT5G04760/AT5G54160/AT3G21240/AT3G26744/AT4G32980/AT2G29420/AT1G55270/AT2G30490/AT5G41210/AT1G31720/AT5G60020/AT2G22420/AT4G39940/AT3G55580/AT3G56400/AT1G68320/AT3G53260/AT4G39410/AT5G65640/AT4G37260/AT5G15210/AT5G41040/AT5G07350/AT1G80440/AT5G48850/AT3G44540/AT4G34050/AT1G78380/AT3G23590/AT2G41480/AT3G24503/AT2G22840/AT5G13930/AT3G11980/AT1G74100/AT1G18590/AT3G02130/AT3G19820/AT4G12350/AT4G33790/AT1G64670/AT2G44450/AT1G04880/AT4G37970/AT1G73300/AT1G32640/AT5G16600/AT5G03260/AT4G36220/AT5G05260/AT2G22980/AT2G23010/AT1G15950/AT1G15670/AT1G17840/AT5G05170/AT4G23690/AT1G32100/AT5G45580/AT1G10370/AT4G39950/AT2G03440	96	869:cold	BP
GO:0009698	phenylpropanoid metabolic process	54/3300	93/11533	2.56883086749381e-09	4.0271363907326e-07	3.38004061512343e-07	AT2G40890/AT5G05340/AT2G44130/AT2G37040/AT1G05850/AT4G30210/AT4G39230/AT1G61820/AT1G61810/AT4G31940/AT1G33800/AT5G64120/AT5G05980/AT3G19450/AT3G12900/AT1G07890/AT2G38080/AT5G48930/AT4G39330/AT5G54160/AT3G21240/AT1G55270/AT2G30490/AT1G31720/AT5G60020/AT2G22420/AT3G55580/AT3G53260/AT4G39410/AT5G41040/AT1G80440/AT3G44540/AT4G34050/AT3G23590/AT2G41480/AT3G24503/AT5G13930/AT3G11980/AT3G02130/AT3G19820/AT4G12350/AT4G33790/AT1G64670/AT4G37970/AT5G16600/AT5G03260/AT4G36220/AT1G15950/AT1G15670/AT1G17840/AT5G05170/AT4G23690/AT1G32100/AT5G45580	54	869:cold	BP
GO:0044283	small molecule biosynthetic process	193/3300	476/11533	7.86184726417684e-09	1.1444603374566e-06	9.60564045435141e-07	AT3G63250/AT4G02610/AT1G11790/AT5G01410/AT3G54050/AT2G26800/AT5G04140/AT3G10230/AT3G12120/AT3G07270/AT5G08740/AT5G60540/AT3G45140/AT2G43710/AT1G52340/AT3G10050/AT1G15550/AT5G62570/AT2G26560/AT1G19440/AT4G11570/AT3G09830/AT2G37040/AT1G08250/AT2G41040/AT4G19010/AT4G25800/AT5G54810/AT3G06350/AT1G74470/AT3G58610/AT1G20510/AT1G32440/AT4G17600/AT2G26640/AT5G28840/AT1G17420/AT5G61760/AT5G42650/AT4G31500/AT1G22410/AT3G47340/AT4G26260/AT3G63410/AT1G30100/AT3G59970/AT2G45690/AT3G55610/AT1G19250/AT1G78140/AT5G04760/AT1G48320/AT5G25900/AT5G42810/AT3G26744/AT4G31000/AT4G27030/AT4G26850/AT1G55880/AT1G43670/AT4G01660/AT3G61440/AT2G20690/AT2G32720/AT4G32980/AT3G54010/AT2G30490/AT5G57580/AT3G48560/AT5G42150/AT5G10170/AT1G08630/AT5G17920/AT3G29200/AT3G55800/AT5G05580/AT1G13440/AT5G63380/AT1G68320/AT5G15950/AT1G64970/AT2G17630/AT3G15850/AT5G18930/AT2G28630/AT1G55920/AT1G22100/AT1G08510/AT2G18950/AT3G53260/AT1G48850/AT2G17570/AT5G63980/AT2G22250/AT3G25780/AT3G01120/AT5G65640/AT4G33950/AT1G75000/AT1G69370/AT4G17650/AT2G26540/AT5G42740/AT4G19710/AT4G24670/AT5G07350/AT1G16060/AT5G56760/AT2G20370/AT4G02780/AT1G02400/AT4G03560/AT2G20860/AT3G22400/AT1G22020/AT3G06470/AT2G36690/AT4G34200/AT5G53970/AT2G30920/AT1G78510/AT1G30040/AT5G48220/AT1G11755/AT1G49430/AT2G26250/AT2G24300/AT2G06050/AT1G36160/AT5G13930/AT1G78440/AT3G13110/AT5G55120/AT4G26530/AT1G22940/AT1G55020/AT4G13840/AT3G11980/AT1G19140/AT4G29010/AT5G35630/AT3G02470/AT5G22070/AT3G55870/AT2G16280/AT1G67080/AT4G39980/AT5G67030/AT1G10070/AT5G52920/AT4G12350/AT3G11945/AT5G38020/AT2G19940/AT5G52100/AT1G56190/AT5G10730/AT1G64670/AT5G46290/AT4G23850/AT5G47110/AT5G66120/AT5G10330/AT3G23820/AT4G13930/AT2G21330/AT4G35640/AT1G08980/AT2G37250/AT1G18870/AT5G51110/AT5G51310/AT1G02860/AT4G37770/AT3G25570/AT5G15490/AT4G29840/AT5G16600/AT1G68530/AT5G09820/AT2G39770/AT1G74910/AT4G16760/AT5G43850/AT1G79460/AT3G25900/AT1G25450/AT2G16530/AT5G40390/AT4G39950/AT3G02870/AT2G32440/AT2G03440	193	869:cold	BP
GO:0006720	isoprenoid metabolic process	73/3300	143/11533	1.11465151177629e-08	1.51443985400005e-06	1.27109382921857e-06	AT1G61120/AT5G23960/AT3G14490/AT3G10230/AT1G52340/AT3G53130/AT1G15550/AT3G03990/AT4G32810/AT4G15560/AT3G25830/AT2G24210/AT4G31390/AT1G31910/AT1G78950/AT4G17600/AT4G13830/AT1G30100/AT4G00370/AT2G26670/AT3G25810/AT2G07050/AT5G04760/AT5G61670/AT5G25900/AT3G26744/AT4G19230/AT4G32980/AT4G36810/AT2G29090/AT5G36110/AT3G21420/AT5G17230/AT3G03710/AT1G28100/AT1G68320/AT5G05350/AT3G25180/AT5G62790/AT2G17570/AT5G65640/AT5G07350/AT4G02780/AT1G02400/AT4G34640/AT2G36690/AT3G19270/AT1G78510/AT1G30040/AT1G11755/AT1G78440/AT1G61680/AT2G04240/AT1G67080/AT5G67030/AT3G11945/AT4G19170/AT3G63520/AT1G64670/AT5G47110/AT5G16440/AT1G10830/AT4G34350/AT5G51310/AT1G76490/AT1G54570/AT4G25700/AT4G14210/AT1G79460/AT2G16530/AT3G01640/AT2G32440/AT2G03440	73	869:cold	BP
GO:0044036	cell wall macromolecule metabolic process	60/3300	111/11533	1.45895689295792e-08	1.85834634240515e-06	1.55974009937935e-06	AT5G22940/AT2G37090/AT2G28110/AT2G36870/AT1G05850/AT1G09610/AT5G53340/AT3G54420/AT1G33800/AT1G78060/AT4G33820/AT4G25810/AT2G40320/AT4G33330/AT5G13870/AT5G17420/AT3G25140/AT5G04885/AT5G20950/AT5G60920/AT3G55830/AT1G67330/AT1G68560/AT2G28760/AT4G26690/AT3G02570/AT5G65730/AT5G67230/AT5G67210/AT5G15630/AT5G62620/AT5G41040/AT3G12500/AT2G20370/AT1G02640/AT2G38320/AT3G10740/AT5G64570/AT3G21190/AT1G51630/AT5G10560/AT5G54690/AT4G14130/AT1G73140/AT5G15740/AT1G32170/AT5G49360/AT5G01360/AT3G62720/AT3G61130/AT3G23730/AT5G62220/AT3G01040/AT4G37800/AT4G03210/AT2G39770/AT5G07720/AT3G08840/AT1G14720/AT1G10550	60	869:cold	BP
GO:0071554	cell wall organization or biogenesis	141/3300	329/11533	1.55431115855319e-08	1.86334478890082e-06	1.56393537625321e-06	AT4G02330/AT4G32410/AT1G48100/AT2G39700/AT1G79620/AT5G22940/AT2G19440/AT2G37090/AT2G36710/AT2G36570/AT4G16120/AT5G66460/AT2G28110/AT2G36870/AT5G03170/AT1G05850/AT3G24130/AT1G09610/AT4G19420/AT5G53340/AT3G54420/AT1G80350/AT1G15690/AT1G33800/AT5G47820/AT4G31500/AT1G78060/AT4G08920/AT5G46330/AT2G46710/AT2G32530/AT4G33820/AT5G06700/AT2G38080/AT4G25810/AT2G40320/AT5G53370/AT5G03540/AT4G33330/AT4G26850/AT1G21310/AT1G62990/AT5G13870/AT5G17420/AT3G25140/AT5G04885/AT4G20170/AT5G65270/AT1G01050/AT5G03280/AT5G20950/AT1G13980/AT5G60920/AT3G55830/AT2G40610/AT1G67330/AT1G23200/AT1G68560/AT2G28760/AT4G07960/AT4G26690/AT1G07410/AT1G02730/AT2G18950/AT3G05910/AT3G02570/AT5G65730/AT3G49720/AT5G67230/AT5G67210/AT5G15630/AT1G75500/AT5G62620/AT5G41040/AT3G12500/AT5G64740/AT2G20370/AT4G02320/AT1G02640/AT2G38320/AT3G10740/AT5G64570/AT3G21190/AT1G51630/AT3G16060/AT2G41480/AT5G19730/AT5G10560/AT5G54690/AT4G14130/AT5G26670/AT3G14310/AT5G02260/AT1G70370/AT1G73140/AT2G04780/AT5G15740/AT3G26610/AT3G19820/AT1G10070/AT4G12350/AT1G32170/AT5G49360/AT4G38190/AT5G01360/AT3G62720/AT4G23990/AT5G62360/AT2G45220/AT3G61130/AT5G16490/AT3G23730/AT2G18060/AT3G03220/AT2G22125/AT5G09760/AT5G62220/AT3G01040/AT5G23870/AT4G37800/AT5G15490/AT3G28180/AT1G32640/AT4G03210/AT4G28500/AT5G16600/AT5G17310/AT2G39770/AT5G07720/AT2G32540/AT3G08840/AT1G12260/AT5G05170/AT1G14720/AT5G42080/AT3G45970/AT3G01640/AT4G34980/AT4G39950/AT1G10550/AT1G69530	141	869:cold	BP
GO:0036293	response to decreased oxygen levels	78/3300	157/11533	1.68909655222531e-08	1.91243265190843e-06	1.60513561249481e-06	AT4G27450/AT4G33070/AT5G03380/AT1G27730/AT2G26560/AT5G64260/AT3G24500/AT5G12020/AT5G19120/AT1G03220/AT4G34150/AT5G54470/AT2G26150/AT1G09070/AT5G47910/AT5G45630/AT2G44800/AT2G47730/AT4G32480/AT5G35735/AT1G19250/AT2G40140/AT4G38470/AT4G24160/AT1G19530/AT3G48090/AT3G01090/AT1G77120/AT4G01250/AT4G10265/AT2G18670/AT4G30380/AT5G58070/AT1G76600/AT3G02040/AT1G23710/AT2G40000/AT2G41430/AT3G56400/AT1G13360/AT1G25550/AT2G33590/AT4G32551/AT1G76650/AT1G66080/AT1G74310/AT1G76560/AT1G72360/AT1G78070/AT1G10140/AT4G34131/AT1G30040/AT5G20250/AT5G20150/AT3G43190/AT1G78850/AT5G24530/AT3G22550/AT5G39890/AT1G54050/AT3G03280/AT2G01150/AT1G53620/AT3G02550/AT3G23150/AT5G42200/AT4G10250/AT1G01720/AT3G03270/AT2G15890/AT2G41010/AT5G54960/AT3G60520/AT1G68620/AT1G14550/AT1G14540/AT1G13260/AT5G41080	78	869:cold	BP
GO:0008299	isoprenoid biosynthetic process	63/3300	119/11533	1.86067853576209e-08	1.99582255572797e-06	1.67512610560299e-06	AT1G61120/AT5G23960/AT3G14490/AT3G10230/AT1G52340/AT3G53130/AT1G15550/AT3G03990/AT4G32810/AT4G15560/AT3G25830/AT2G24210/AT4G31390/AT1G31910/AT1G78950/AT4G17600/AT4G13830/AT1G30100/AT2G26670/AT3G25810/AT2G07050/AT5G04760/AT5G61670/AT5G25900/AT3G26744/AT4G32980/AT4G36810/AT3G21420/AT5G17230/AT3G03710/AT1G28100/AT1G68320/AT5G05350/AT3G25180/AT5G62790/AT2G17570/AT5G65640/AT5G07350/AT4G02780/AT1G02400/AT2G36690/AT1G78510/AT1G30040/AT1G11755/AT1G78440/AT1G61680/AT1G67080/AT5G67030/AT3G11945/AT1G64670/AT5G47110/AT5G16440/AT1G10830/AT4G34350/AT5G51310/AT1G76490/AT4G25700/AT4G14210/AT1G79460/AT2G16530/AT3G01640/AT2G32440/AT2G03440	63	869:cold	BP
GO:0001666	response to hypoxia	77/3300	155/11533	2.09295952105116e-08	2.13272575195113e-06	1.79003116932007e-06	AT4G27450/AT4G33070/AT5G03380/AT1G27730/AT2G26560/AT5G64260/AT3G24500/AT5G12020/AT5G19120/AT1G03220/AT4G34150/AT5G54470/AT2G26150/AT1G09070/AT5G47910/AT5G45630/AT2G44800/AT2G47730/AT4G32480/AT5G35735/AT1G19250/AT2G40140/AT4G38470/AT4G24160/AT1G19530/AT3G48090/AT3G01090/AT1G77120/AT4G01250/AT4G10265/AT2G18670/AT4G30380/AT5G58070/AT1G76600/AT3G02040/AT1G23710/AT2G40000/AT2G41430/AT3G56400/AT1G13360/AT1G25550/AT2G33590/AT4G32551/AT1G76650/AT1G66080/AT1G74310/AT1G72360/AT1G78070/AT1G10140/AT4G34131/AT1G30040/AT5G20250/AT5G20150/AT3G43190/AT1G78850/AT5G24530/AT3G22550/AT5G39890/AT1G54050/AT3G03280/AT2G01150/AT1G53620/AT3G02550/AT3G23150/AT5G42200/AT4G10250/AT1G01720/AT3G03270/AT2G15890/AT2G41010/AT5G54960/AT3G60520/AT1G68620/AT1G14550/AT1G14540/AT1G13260/AT5G41080	77	869:cold	BP
GO:0070482	response to oxygen levels	78/3300	158/11533	2.41040334836148e-08	2.3392390590289e-06	1.96336112335208e-06	AT4G27450/AT4G33070/AT5G03380/AT1G27730/AT2G26560/AT5G64260/AT3G24500/AT5G12020/AT5G19120/AT1G03220/AT4G34150/AT5G54470/AT2G26150/AT1G09070/AT5G47910/AT5G45630/AT2G44800/AT2G47730/AT4G32480/AT5G35735/AT1G19250/AT2G40140/AT4G38470/AT4G24160/AT1G19530/AT3G48090/AT3G01090/AT1G77120/AT4G01250/AT4G10265/AT2G18670/AT4G30380/AT5G58070/AT1G76600/AT3G02040/AT1G23710/AT2G40000/AT2G41430/AT3G56400/AT1G13360/AT1G25550/AT2G33590/AT4G32551/AT1G76650/AT1G66080/AT1G74310/AT1G76560/AT1G72360/AT1G78070/AT1G10140/AT4G34131/AT1G30040/AT5G20250/AT5G20150/AT3G43190/AT1G78850/AT5G24530/AT3G22550/AT5G39890/AT1G54050/AT3G03280/AT2G01150/AT1G53620/AT3G02550/AT3G23150/AT5G42200/AT4G10250/AT1G01720/AT3G03270/AT2G15890/AT2G41010/AT5G54960/AT3G60520/AT1G68620/AT1G14550/AT1G14540/AT1G13260/AT5G41080	78	869:cold	BP
GO:0006721	terpenoid metabolic process	62/3300	118/11533	3.50102261337161e-08	3.24322003911424e-06	2.72208696015735e-06	AT1G61120/AT5G23960/AT3G14490/AT3G10230/AT1G52340/AT3G53130/AT1G15550/AT3G03990/AT4G32810/AT4G15560/AT3G25830/AT2G24210/AT4G31390/AT1G31910/AT1G78950/AT4G17600/AT1G30100/AT4G00370/AT2G26670/AT3G25810/AT2G07050/AT5G04760/AT5G61670/AT5G25900/AT3G26744/AT4G19230/AT4G32980/AT4G36810/AT2G29090/AT5G36110/AT3G21420/AT5G17230/AT3G03710/AT1G28100/AT1G68320/AT3G25180/AT5G62790/AT5G65640/AT5G07350/AT4G02780/AT1G02400/AT4G34640/AT2G36690/AT3G19270/AT1G30040/AT1G78440/AT1G61680/AT2G04240/AT1G67080/AT5G67030/AT3G11945/AT4G19170/AT3G63520/AT1G64670/AT5G47110/AT5G51310/AT1G54570/AT4G25700/AT4G14210/AT1G79460/AT2G32440/AT2G03440	62	869:cold	BP
GO:0044264	cellular polysaccharide metabolic process	96/3300	208/11533	4.62324165209649e-08	4.09659412477071e-06	3.43833761311524e-06	AT4G32410/AT5G22940/AT2G37090/AT2G28110/AT2G36870/AT1G05850/AT3G23920/AT5G19220/AT1G09610/AT3G22190/AT1G15690/AT1G33800/AT1G78060/AT5G49720/AT5G24300/AT4G02280/AT4G18240/AT1G32900/AT2G32530/AT4G33820/AT5G06700/AT4G25810/AT5G17520/AT2G40320/AT4G33330/AT1G27680/AT5G63470/AT3G01090/AT1G43670/AT1G63180/AT5G13870/AT5G17420/AT5G03650/AT3G25140/AT5G04885/AT1G01050/AT5G20950/AT5G60920/AT3G55830/AT3G55800/AT1G67330/AT1G68560/AT2G28760/AT4G26690/AT3G15480/AT1G02730/AT4G09020/AT5G65730/AT5G67230/AT5G67210/AT5G15630/AT4G10260/AT5G41040/AT5G64740/AT2G20370/AT1G02640/AT2G38320/AT3G10740/AT5G64570/AT3G21190/AT1G51630/AT5G10560/AT5G48300/AT5G54690/AT4G14130/AT3G29320/AT1G10760/AT1G73140/AT3G14570/AT5G15740/AT1G32170/AT5G49360/AT4G38190/AT5G01360/AT3G62720/AT4G23990/AT3G61130/AT1G42430/AT3G23730/AT2G22125/AT5G62220/AT3G01040/AT3G01180/AT3G10940/AT1G03310/AT4G37800/AT4G03210/AT5G17310/AT2G39770/AT5G07720/AT2G32540/AT5G05170/AT3G59100/AT1G14720/AT2G01940/AT1G10550	96	869:cold	BP
GO:0010383	cell wall polysaccharide metabolic process	52/3300	95/11533	7.65182777073715e-08	6.4976770819843e-06	5.45360531905608e-06	AT5G22940/AT2G37090/AT2G28110/AT2G36870/AT1G09610/AT1G33800/AT1G78060/AT4G33820/AT4G25810/AT2G40320/AT4G33330/AT5G13870/AT5G17420/AT3G25140/AT5G04885/AT5G20950/AT5G60920/AT3G55830/AT1G67330/AT1G68560/AT2G28760/AT4G26690/AT5G65730/AT5G67230/AT5G67210/AT5G15630/AT5G41040/AT2G20370/AT1G02640/AT2G38320/AT3G10740/AT5G64570/AT3G21190/AT1G51630/AT5G10560/AT5G54690/AT4G14130/AT1G73140/AT5G15740/AT1G32170/AT5G49360/AT5G01360/AT3G62720/AT3G61130/AT3G23730/AT5G62220/AT3G01040/AT4G37800/AT4G03210/AT5G07720/AT1G14720/AT1G10550	52	869:cold	BP
GO:0010410	hemicellulose metabolic process	40/3300	67/11533	1.03340183549508e-07	8.42429176295592e-06	7.07064413759794e-06	AT5G22940/AT2G37090/AT2G28110/AT2G36870/AT1G09610/AT1G33800/AT1G78060/AT4G33820/AT4G25810/AT2G40320/AT4G33330/AT5G13870/AT5G04885/AT5G20950/AT1G67330/AT1G68560/AT2G28760/AT5G65730/AT5G67230/AT5G67210/AT2G20370/AT1G02640/AT2G38320/AT3G10740/AT5G64570/AT5G10560/AT5G54690/AT4G14130/AT1G73140/AT1G32170/AT5G49360/AT5G01360/AT3G62720/AT3G23730/AT5G62220/AT4G37800/AT4G03210/AT5G07720/AT1G14720/AT1G10550	40	869:cold	BP
GO:1901615	organic hydroxy compound metabolic process	101/3300	225/11533	1.16656626430619e-07	9.0130150298449e-06	7.56476908398221e-06	AT2G47460/AT5G01410/AT2G38050/AT2G29390/AT3G07270/AT5G60540/AT1G05630/AT1G52340/AT1G80460/AT5G62570/AT5G49970/AT4G08170/AT3G09830/AT2G37040/AT1G05850/AT4G25800/AT3G06350/AT1G74470/AT4G10490/AT4G17600/AT1G06130/AT5G61760/AT4G09900/AT5G42650/AT2G02390/AT4G26260/AT3G63410/AT1G30100/AT2G34500/AT4G15440/AT2G26710/AT5G04760/AT5G54160/AT5G42810/AT3G26744/AT4G31000/AT4G12110/AT2G19800/AT4G19230/AT1G11680/AT2G29090/AT1G05470/AT5G57580/AT3G23410/AT5G36110/AT5G10170/AT1G65930/AT4G35650/AT3G02580/AT5G51970/AT1G64970/AT3G10870/AT1G22100/AT2G43840/AT2G43820/AT2G18950/AT2G17570/AT5G63980/AT5G42750/AT4G34640/AT1G58440/AT3G19270/AT5G53970/AT1G11755/AT2G24300/AT1G22940/AT5G24530/AT3G11980/AT5G22070/AT2G04240/AT1G67080/AT5G67030/AT3G19820/AT1G64670/AT5G47110/AT1G14520/AT4G37760/AT1G18870/AT5G51110/AT1G02860/AT5G38970/AT1G76490/AT1G54570/AT1G78570/AT5G54390/AT2G41010/AT3G51970/AT1G02205/AT5G13710/AT4G36380/AT4G23690/AT4G18010/AT2G42850/AT2G16530/AT1G20330/AT3G30180/AT5G40390/AT3G01640/AT3G02870/AT2G32440/AT2G03440	101	869:cold	BP
GO:0006970	response to osmotic stress	152/3300	370/11533	1.19406970464088e-07	9.0130150298449e-06	7.56476908398221e-06	AT2G47460/AT2G47770/AT5G19330/AT4G32410/AT5G01410/AT3G09350/AT1G53540/AT3G07370/AT3G23490/AT1G06040/AT1G27730/AT5G44640/AT5G62530/AT4G36020/AT1G78080/AT2G45180/AT2G28190/AT1G05850/AT5G46050/AT4G10310/AT5G12020/AT4G08500/AT1G62280/AT3G06930/AT5G40010/AT3G12490/AT1G50500/AT1G15690/AT5G47910/AT3G18030/AT1G45249/AT5G49720/AT3G25230/AT2G32010/AT1G53210/AT3G62420/AT5G17640/AT4G21670/AT5G01520/AT3G55610/AT1G61210/AT2G37770/AT1G61660/AT5G06760/AT3G46550/AT4G19810/AT5G20270/AT5G24030/AT5G49480/AT1G27760/AT1G77120/AT1G78310/AT1G64060/AT3G55270/AT5G58070/AT5G24270/AT2G17270/AT5G03280/AT5G60920/AT1G62660/AT3G56400/AT5G23750/AT5G24120/AT1G69270/AT2G01570/AT1G20440/AT1G56600/AT5G04500/AT3G12360/AT5G24660/AT2G47900/AT3G51780/AT5G55580/AT1G02730/AT4G30960/AT1G17870/AT5G24090/AT5G44650/AT5G63980/AT3G17980/AT5G67480/AT4G37260/AT4G33950/AT1G15100/AT3G48360/AT5G50720/AT5G14040/AT5G07350/AT1G16060/AT1G35910/AT1G02820/AT2G47180/AT2G41870/AT4G39730/AT3G23250/AT5G26340/AT5G26742/AT3G44540/AT5G57345/AT5G54110/AT3G12630/AT4G22330/AT5G41580/AT5G11150/AT3G49210/AT1G54050/AT1G27320/AT5G13180/AT2G01150/AT2G01830/AT1G60220/AT1G53300/AT2G04240/AT1G78290/AT5G67030/AT5G66880/AT5G35220/AT1G68090/AT1G64670/AT1G60940/AT2G44450/AT4G01370/AT1G42550/AT4G10250/AT4G20260/AT2G17820/AT5G14950/AT1G18260/AT5G51110/AT2G01980/AT5G65020/AT4G21870/AT4G38240/AT4G14605/AT3G50310/AT5G67300/AT2G39770/AT4G39090/AT3G19490/AT5G01820/AT2G41010/AT1G10940/AT1G17840/AT2G18190/AT1G05260/AT2G16500/AT1G10370/AT3G01470/AT4G28300/AT2G42580/AT3G61050/AT2G03440	152	869:cold	BP
GO:0016114	terpenoid biosynthetic process	52/3300	97/11533	1.88499143796522e-07	1.33282563937328e-05	1.11866208562656e-05	AT1G61120/AT5G23960/AT3G14490/AT3G10230/AT1G52340/AT3G53130/AT1G15550/AT3G03990/AT4G32810/AT4G15560/AT3G25830/AT2G24210/AT4G31390/AT1G31910/AT1G78950/AT4G17600/AT1G30100/AT2G26670/AT3G25810/AT2G07050/AT5G04760/AT5G61670/AT5G25900/AT3G26744/AT4G32980/AT4G36810/AT3G21420/AT5G17230/AT3G03710/AT1G28100/AT1G68320/AT3G25180/AT5G62790/AT5G65640/AT5G07350/AT4G02780/AT1G02400/AT2G36690/AT1G30040/AT1G78440/AT1G61680/AT1G67080/AT5G67030/AT3G11945/AT1G64670/AT5G47110/AT5G51310/AT4G25700/AT4G14210/AT1G79460/AT2G32440/AT2G03440	52	869:cold	BP
GO:0005976	polysaccharide metabolic process	121/3300	283/11533	1.89656248978533e-07	1.33282563937328e-05	1.11866208562656e-05	AT4G02330/AT4G32410/AT3G47000/AT5G22940/AT2G37090/AT2G36710/AT3G55140/AT2G28110/AT2G36870/AT1G05850/AT3G24130/AT3G23920/AT5G19220/AT1G09610/AT3G22190/AT1G15690/AT1G33800/AT1G78060/AT5G49720/AT5G24300/AT4G02280/AT4G18240/AT1G32900/AT2G32530/AT4G33820/AT5G06700/AT4G25810/AT5G17520/AT2G40320/AT5G53370/AT4G33330/AT1G27680/AT5G63470/AT1G67750/AT3G01090/AT1G43670/AT1G63180/AT5G13870/AT5G17420/AT5G03650/AT3G25140/AT5G04885/AT1G01050/AT5G20950/AT2G28315/AT5G60920/AT3G55830/AT3G55800/AT1G67330/AT1G14020/AT1G23200/AT1G68560/AT2G28760/AT4G26690/AT3G15480/AT4G32551/AT1G02730/AT4G09020/AT5G04310/AT5G65730/AT3G49720/AT5G67230/AT5G67210/AT5G15630/AT4G10260/AT5G41040/AT5G64740/AT2G20370/AT4G02320/AT1G02640/AT3G62660/AT2G38320/AT3G10740/AT5G64570/AT3G21190/AT1G51630/AT5G19730/AT5G10560/AT5G48300/AT5G54690/AT4G14130/AT4G13710/AT3G14310/AT3G29320/AT1G70090/AT1G10760/AT1G73140/AT3G14570/AT5G15740/AT3G26610/AT1G32170/AT5G49360/AT4G38190/AT5G01360/AT3G62720/AT4G23990/AT2G45220/AT3G61130/AT1G42430/AT3G23730/AT2G22125/AT5G09760/AT5G62220/AT3G01040/AT3G01180/AT3G10940/AT1G03310/AT4G37800/AT5G15490/AT3G01270/AT1G13250/AT4G03210/AT5G17310/AT2G39770/AT5G07720/AT2G32540/AT5G05170/AT3G59100/AT1G14720/AT2G01940/AT1G10550	121	869:cold	BP
