gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110890120	360.89298395259	-2.04380596585415	0.17535968877828	-11.6549360921727	2.16542827479822e-31	1.15800917198281e-29
LOC110891427	67.7415357224722	-6.07914165690161	0.52175188348904	-11.6514033763508	2.2571079880939403e-31	1.20531498468343e-29
LOC110878756	114.460645674337	-6.60602010176963	0.567114074707199	-11.6484855453117	2.3357284421891997e-31	1.24552220092465e-29
LOC110921413	112.524028638597	-5.77550145346664	0.496546112169696	-11.6313496610217	2.8554666666447503e-31	1.52050553626144e-29
LOC110920956	261.877474228313	3.51359226836278	0.302157912685887	11.6283311501936	2.95824424032063e-31	1.57299595017276e-29
LOC110887551	62.8977130952674	-4.7656550136811	0.409937192059549	-11.6253296992599	3.0640812060204603e-31	1.62696192717972e-29
LOC110939728	84.1973180688178	-4.45627443317696	0.383432967145527	-11.6220430036357	3.18429206804574e-31	1.68839644865757e-29
LOC110890886	232.250805237981	2.31296673317727	0.199108952076945	11.6165883504999	3.39421349142805e-31	1.79715682939346e-29
LOC110912732	139.8148368449	9.84637355980908	0.847780666133976	11.6142935940144	3.4865803420487803e-31	1.8434554876307099e-29
LOC110936734	97.4875347755818	9.90228032520603	0.852614116265116	11.6140234325266	3.49761755496407e-31	1.8466828709806098e-29
LOC110880042	159.423179628431	9.62369087708654	0.829190664686874	11.6061254509187	3.8360712234009205e-31	2.02252803065901e-29
LOC110890875	55.5791378083778	-3.9322651651198	0.338818306102646	-11.6058226320526	3.8496758491223103e-31	2.02684621288389e-29
LOC110910325	935.934016953541	-1.03517075383951	0.0892084487858311	-11.6039541986065	3.9346841372018603e-31	2.0686933425844698e-29
LOC110886923	57.1568540566533	-4.78095110055796	0.412407902055115	-11.5927727784397	4.48378254349501e-31	2.3540801645609e-29
LOC110930541	90.1290813999963	-8.06101913728739	0.69544837914055	-11.5911106835124	4.5716548014931105e-31	2.3968533030685298e-29
LOC110864652	106.836038673601	2.65294448167507	0.228970560730905	11.5863998987752	4.83010413880308e-31	2.52528098228987e-29
