gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110897736	6.10638477317022	1.17858954065543	0.234786070814335	5.01984439097086	5.17133537893326e-07	5.63624100230303e-05
LOC110894009	438.909614758834	1.37084152004454	0.273231185762535	5.01714881564044	5.24439451556796e-07	5.68757181448254e-05
LOC110900743	3.58667196301576	1.47172083802575	0.293394418044946	5.01618554242669	5.27074303918516e-07	5.68938829629894e-05
LOC110912023	5.06250315509006	1.46322334788667	0.291714050696985	5.01595087514854	5.27718123025165e-07	5.68938829629894e-05
LOC110922004	9.64546762448094	1.80875583754239	0.360621316895948	5.01566533312916	5.2850254178885e-07	5.68938829629894e-05
LOC110945133	1.57715883573376	2.15496008455879	0.429892048855522	5.01279353804246	5.36454485455277e-07	5.76083745728861e-05
LOC110936114	38.5908212296473	1.77564042805973	0.354442227191679	5.00967517930497	5.45219786762703e-07	5.8122286465258e-05
LOC110899866	204.508217082987	1.67081450708224	0.33369273204061	5.00704494480538	5.52720243353941e-07	5.87788464619164e-05
LOC110879430	36.4087996074885	1.00749611448216	0.201402331864134	5.00240540989274	5.66193649794501e-07	5.97764061978224e-05
LOC110892663	59.2828946397679	-1.82970304816159	0.366262053732812	-4.99561182905493	5.86495254279102e-07	6.12721772541362e-05
LOC110885678	354.827777866289	1.1521722462242	0.2319049357925	4.96829548835097	6.75439845406938e-07	6.83457768745025e-05
LOC110927316	77.7834807519686	1.15754721044149	0.233557964041374	4.95614532003899	7.19054441370202e-07	7.17645815357495e-05
LOC110898679	103.800198289405	-2.24356330529473	0.453636057123489	-4.94573407484666	7.58574562513381e-07	7.45205961478952e-05
LOC110864482	17.4166144767896	2.4771273405846	0.502476666598836	4.92983556301586	8.2298859411293e-07	7.99521557926029e-05
LOC110884225	190.574439708678	1.23854031804164	0.251259874072055	4.92931998241172	8.25163291077314e-07	7.99860717594279e-05
LOC110868387	218.919565381719	-1.08869684677077	0.221072432599595	-4.92461603633145	8.45261597003227e-07	8.10378372234122e-05
LOC110922691	130.711491195942	-1.0301007044019	0.209277930096595	-4.92216596335048	8.55915788277648e-07	8.18801186628752e-05
LOC110877162	12.3077502981482	1.00080216814654	0.203348527117298	4.9216101160607	8.58350837292098e-07	8.19341690307537e-05
LOC118479257	4.54840530305076	2.47809428757317	0.503940024372695	4.91743891677964	8.76838042518823e-07	8.3155372283376e-05
LOC110942215	776.805373296352	1.64252382750459	0.334497847747973	4.9104167293242	9.08830437265204e-07	8.56333264050272e-05
LOC110930688	28.9099144087114	-1.7692304993539	0.360582253813792	-4.90659337957201	9.26718780292257e-07	8.67590953840277e-05
LOC110942150	275.89850589399	1.29066032460663	0.263200269338132	4.90371961948311	9.40386930253621e-07	8.78509871260813e-05
LOC110892397	169.13855200549	1.61476459759096	0.329475518973091	4.90101541572455	9.53425737643145e-07	8.88795644023335e-05
LOC110868889	18.883093076525	1.04725777209957	0.214084017284959	4.89180736320733	9.99142110299736e-07	9.19672529846063e-05
LOC110928236	5.54259229352144	1.34412619422626	0.274859790365849	4.89022491226227	1.00720826635354e-06	9.25153521635512e-05
